"nom_ent","nom_mun","mun_inegi","anio","pobtot","cs_revenue_perCapita","cs_total_general_fund","cs_intergov_revs_total_revs","cs_propety_tax_total_revs","bs_operating_exp","bs_operating_balance","bs_expenditure_perCapita","lrs_direct_long_term_debt_pobtot","lrs_debt_service_total_rev","mun_tipo","graproes","pea","pe_inac","pocupada","pdesocup","psinder","pder_ss","analf","sbasc","ovsde","ovsee","ovsae","ovpt","vhac","pl.5000","po2sm","im_2020","gm_2020","imn_2020","egresos_total_de_egresos","egresos_servicios_personales","egresos_materiales_y_suministros","egresos_servicios_generales","egresos_transferencias_asignaciones_subsidios_y_otras_ayudas","egresos_bienes_muebles_inmuebles_e_intangibles","egresos_inversion_publica","egresos_deuda_publica","ingresos_total_de_ingresos","ingresos_impuestos","ingresos_contribuciones_de_mejoras","ingresos_derechos","ingresos_productos","ingresos_aprovechamientos","ingresos_participaciones_federales","ingresos_aportaciones_federales_y_estatales","ingresos_financiamiento","egresos_disponibilidad_final","egresos_otros_egresos","ingresos_otros_ingresos","ingresos_disponibilidad_inicial","egresos_inversiones_financieras_y_otras_provisiones","prop_corrup_per17","prop_corrup_inc17","prop_corrup5_inc17","prop_corrup_per19","prop_corrup_inc19","prop_corrup5_inc19","prop_corrup_per21","prop_corrup_inc21","prop_corrup5_inc21"
"Oaxaca","Reyes Etla","20077",2019,4370,2604.281236,5e-6,0.025282,NA,0.01551,0.97215,2604.281236,NA,NA,"rural",9.34,2107,1407,2071,36,1550,2819,2.539003,36.127256,0.550332,0.825499,15.180005,8.025682,25.231054,100,75.918762,54.755236,"Bajo",0.857391,11380709,2721298,1485057,2581098,307479,94445,4191332,0,11380709,0,0,0,53,0,3900852,7162852,316952,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Rojas de Cuauhtémoc","20078",2019,1301,5523.372022,0.114045,0.111426,0.015697,0.069327,1,5523.372022,NA,NA,"rural",9.2,640,432,622,18,307,994,3.304179,39.552964,0.076864,0.153728,5.764796,5.84166,14.021164,100,74.437299,56.334068,"Bajo",0.882113,7185907,901314,552675,2507009,10173,5765,2820316,0,7185907,112800,0,660849,45869,0,2606379,3760010,0,388655,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Salina Cruz","20079",2019,84438,3948.010801,0.187131,7.547244,0.037711,7.326412,1,3948.010801,NA,NA,"urbano",9.99,39818,28530,38473,1345,20580,63760,4.086419,28.012298,0.668626,0.617468,9.074037,2.640032,26.575569,9.211492,67.057128,57.423499,"Muy bajo",0.899172,333362136,174582225,20144292,68324252,4330846,11222470,48649632,0,333362136,12793898,0,48064584,679530,844494,135961186,135018444,0,6108419,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Agustín Amatengo","20080",2019,1593,4309.290019,0.005811,0.107725,0.001802,0.076879,1,4309.290019,NA,NA,"rural",5.7,634,654,626,8,438,1155,20.456398,66.829666,1.75769,1.883239,3.51538,21.594476,20.637899,100,94.258373,50.769991,"Alto",0.794987,6864699,2160441,1444996,1265162,56600,0,1878530,0,6864699,28371,0,11520,0,0,2441990,4382818,0,58970,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Agustín Atenango","20081",2019,1871,4769.103153,0.011145,0.293699,5.76e-4,0.124684,0.997442,4769.103153,NA,NA,"rural",5.24,570,948,555,15,482,1389,21.368715,73.044693,2.203117,2.203117,8.490059,6.60935,16.156462,100,92.432432,51.169416,"Alto",0.801242,8922992,2023821,829825,882640,98543,24243,5063920,0,8922992,5144,0,27957,60239,5850,2374438,6426537,22827,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Agustín Chayuco","20082",2019,4163,4053.191448,0.005257,0.089286,NA,0.039178,0.999254,4053.191448,NA,NA,"rural",7.01,1307,1908,1274,33,908,3255,14.42953,54.261745,1.282051,3.144654,1.282051,12.723754,30.591259,100,93.021412,51.970912,"Alto",0.813792,16873436,3120947,2652595,1585922,0,0,9513972,0,16873436,0,0,86739,1891,0,4445565,12326650,12591,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Agustín de las Juntas","20083",2019,11391,2894.040646,0.124948,0.236102,0.021469,0.171566,0.861034,2894.040646,NA,NA,"transición_rural-urbano",10.26,5453,3459,5335,118,4372,6946,3.592093,26.503675,0.150816,0.479063,3.947835,10.264372,26.216217,24.475463,65.046991,57.419109,"Muy bajo",0.899103,32966017,7905967,4305070,5837900,156633,113084,14647363,0,32966017,802512,5000,2714180,24953,0,9484245,15353965,4581162,0,0,0,0,0,NA,NA,NA,52.19081272084806,0,0,NA,NA,NA
"Oaxaca","San Agustín Etla","20084",2019,4168,4634.78239,0.18219,0.158986,0.043908,0.112549,0.776572,4634.78239,NA,NA,"rural",10.68,1957,1522,1916,41,1255,2913,2.068127,23.509732,0.673563,0.264614,0.192446,3.439981,17.140469,100,62.982273,57.755819,"Muy bajo",0.904376,19317773,2794224,1579542,4311309,793424,60753,9778521,0,19317773,1228280,147225,708929,192,648529,6266109,6002369,4316140,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Agustín Loxicha","20085",2019,26194,5225.400932,0.022984,1.71287,NA,0.475242,1,5225.400932,NA,NA,"transición_rural-urbano",5.93,6424,11566,5900,524,3528,22662,21.608448,65.152849,0.918281,6.941122,3.862181,52.079154,59.557194,100,91.861666,45.636499,"Muy alto",0.714604,136874152,7242050,19314845,10546485,354414,160000,98899944,0,136874152,20264,0,872672,2252955,0,16250127,117478134,0,356414,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Agustín Tlacotepec","20086",2019,1032,7909.281008,0.018078,0.162464,9.08e-4,0.071286,0.882739,7909.281008,NA,NA,"rural",8.47,495,339,494,1,241,791,8.300395,37.549407,3.484688,4.963041,5.596621,15.733897,25.531916,100,93.203883,52.156294,"Alto",0.816695,8162378,832351,988450,1283590,34588,47379,4976020,0,8162378,13001,0,31186,86069,0,1948048,5126943,957131,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Agustín Yatareni","20087",2019,5521,4359.542655,0.028937,0.542118,0.009916,0.200317,0.710917,4359.542655,NA,NA,"rural",8.24,2678,1655,2649,29,3401,2120,4.985119,53.199405,0.985761,0.219058,36.381891,10.660825,29.731638,100,80.772142,51.68548,"Alto",0.809323,24069035,0,892182,5247528,4800,1979711,15944814,0,24069035,289131,0,196116,9900,0,5077926,11538007,6957955,0,0,0,0,0,NA,NA,NA,37.877155172413794,16.666666666666664,0,NA,NA,NA
"Oaxaca","San Andrés Cabecera Nueva","20088",2019,2881,6153.117667,5.04e-4,0.1581,4.9e-5,0.050027,0.993046,6153.117667,NA,NA,"rural",6.63,759,1436,750,9,484,2396,13.204748,61.07814,1.188396,4.508913,7.654666,14.819993,37.982567,100,96.112601,50.437872,"Alto",0.789787,17727132,1368207,2269995,1929301,681016,81249,11397364,0,17727132,865,0,0,8008,0,3933221,13661769,123269,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Andrés Dinicuiti","20089",2019,2308,3273.590988,0.002312,0.348732,NA,0.193721,0.986607,3273.590988,NA,NA,"rural",6.94,796,1042,658,138,759,1549,10.544815,54.774458,3.368329,0.436491,0.437445,3.718285,30,100,88.584475,53.791202,"Medio",0.842295,7555448,1882158,1398720,850399,31775,34800,3357596,0,7555448,0,0,14472,2761,0,2455514,4981514,101187,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Andrés Huaxpaltepec","20090",2019,6234,3831.706288,0.036766,0.312638,9.71e-4,0.23199,1,3831.706288,NA,NA,"rural",7.93,2602,2171,2539,63,1849,4385,12.969207,44.167229,1.990689,1.460909,38.272596,11.960186,25.96315,100,84.948175,50.214059,"Alto",0.786282,23886857,5641937,5038004,6393418,55350,246420,6489090,0,23886857,254284,800,426660,188768,7720,7542225,15466400,0,22638,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Andrés Huayápam","20091",2019,6279,3440.249881,0.185106,0.162192,0.060236,0.133567,0.850913,3440.249881,NA,NA,"rural",12.02,3306,1905,3197,109,2258,3984,2.239414,19.035016,0.224575,0.160411,2.807186,6.657042,11.697497,9.23714,52.865378,59.606905,"Muy bajo",0.933361,21601329,2411897,3599404,6323578,336816,96508,8833126,0,21601329,1875377,0,1521154,3881,2000,7404181,7574265,3220471,0,0,0,0,0,NA,NA,NA,77.74834437086092,25,0,NA,NA,NA
"Oaxaca","San Andrés Ixtlahuaca","20092",2019,1776,4593.921171,0.039717,0.008789,0.004704,0.00521,0.926347,4593.921171,NA,NA,"rural",8.11,716,697,711,5,858,918,8.333333,44.219219,1.013514,1.463964,9.009009,9.234234,21.65992,100,83.002833,53.898028,"Medio",0.843968,8158804,1092808,869409,2339762,96157,578095,3182573,0,8158804,43991,0,218886,8946,28350,2974535,4283178,600918,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Andrés Lagunas","20093",2019,518,8291.293436,0.079201,0.046239,0.002538,0.025048,1,8291.293436,NA,NA,"rural",7.01,283,143,281,2,97,421,5.076142,68.274112,0.3861,0.579151,2.316602,6.370656,17.679558,100,98.58156,54.331686,"Medio",0.850759,4294890,472980,907253,762099,14000,1750,2024196,0,4294890,16450,0,50375,271434,1900,1418629,2536102,0,112612,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Andrés Nuxiño","20094",2019,1850,7319.476216,0.003545,0.105594,NA,0.035655,1,7319.476216,NA,NA,"rural",7.35,620,829,610,10,245,1605,6.736527,43.712575,0.760456,1.249321,18.90277,5.105921,27.303755,100,94.098361,52.946089,"Medio",0.829062,13541031,176400,2882911,1496792,326757,63220,8401475,0,13541031,0,0,24977,14799,8225,2518950,10974080,0,193476,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Andrés Paxtlán","20095",2019,4562,5657.034196,3.86e-4,0.629703,1.81e-4,0.246595,0.938126,5657.034196,NA,NA,"rural",5.8,1567,1892,1542,25,1015,3547,24.937656,61.221945,0.576625,1.840763,8.738079,27.944112,39.067055,100,93.306826,48.790435,"Alto",0.76399,25807390,3343907,2822349,3311079,555587,478830,15295638,0,25807390,7701,0,0,1641,0,5454825,18746404,1596819,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Andrés Sinaxtla","20096",2019,756,6368.263228,0.080912,0.012116,0.004902,0.007793,1,6368.263228,NA,NA,"rural",9.35,329,289,309,20,207,549,4.448399,33.629893,0.798935,0.665779,1.997337,6.125166,22.222221,100,81.877023,55.759652,"Bajo",0.873119,4814407,820218,1048185,977828,26200,52722,1864721,0,4814407,45722,0,178740,165083,0,1820264,2604598,0,24533,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Andrés Solaga","20097",2019,1771,4364.378317,0.018551,0.065998,5.61e-4,0.025015,1,4364.378317,NA,NA,"rural",6.38,679,791,670,9,516,1255,6.993511,73.251622,0.057904,0.579039,0.057904,28.257093,20.571428,100,96.827795,52.678102,"Medio",0.824866,7729314,1201240,236422,1437645,84550,255098,4328481,0,7729314,6080,0,26447,110859,0,2607486,4978442,0,185878,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Andrés Teotilálpam","20098",2019,4233,10165.85424,3.26e-4,0.049152,NA,0.016062,0.773658,10165.85424,NA,NA,"rural",6.23,1356,1907,1345,11,953,3280,19.728353,61.765705,1.004304,2.797704,4.638929,16.068867,37.232143,100,94.553707,50.314929,"Alto",0.787862,43032061,3187945,3356370,4331486,1093945,776888,30285427,0,43032061,0,0,0,10849,0,4586872,28694380,9739960,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Andrés Tepetlapa","20099",2019,381,12966.131234,0.002942,0.064087,1.4e-5,0.040823,0.978194,12966.131234,NA,NA,"rural",4.86,86,208,84,2,56,325,33.208955,70.546856,6.56168,0,3.149606,17.060367,38.596493,100,94.047619,48.398463,"Muy alto",0.757853,4940096,1098100,296247,1674767,17950,0,1853032,0,4940096,2632,0,9741,1844,0,2224601,2593554,107724,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Andrés Yaá","20100",2019,393,12473.02799,1.55e-4,0.168663,NA,0.053769,0.998001,12473.02799,NA,NA,"rural",5.18,185,146,185,0,62,330,28.703704,73.148148,1.78117,2.798982,1.017812,19.083969,14.935065,100,89.72973,50.084263,"Alto",0.78425,4901900,463200,452113,644026,115531,495445,2731585,0,4901900,0,0,0,760,0,1868444,3022898,9798,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Andrés Zabache","20101",2019,748,7460.882353,4e-5,0.025227,NA,0.01351,0.956644,7460.882353,NA,NA,"rural",5.53,228,367,222,6,227,521,24.511545,70.692718,2.153432,1.749664,3.364738,29.340511,24.271845,100,92.342342,49.526419,"Alto",0.775515,5580740,796916,1049260,1012754,0,0,2721810,0,5580740,0,0,0,216,0,2108782,3229782,241960,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Andrés Zautla","20102",2019,5326,4259.070973,0.014957,0.148178,0.001436,0.066703,0.69241,4259.070973,NA,NA,"rural",9.47,2255,2033,2215,40,1548,3778,3.040877,33.998006,1.314307,2.478408,21.479534,9.42546,23.174158,100,76.624549,53.655562,"Medio",0.840171,22683812,1562942,1716651,3684992,74643,85158,15559426,0,22683812,32566,6600,169626,4731,21395,4343987,11127596,6977311,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Antonino Castillo Velasco","20103",2019,6064,4889.953166,0.124528,0.203837,0.015601,0.113462,1,4889.953166,NA,NA,"rural",7.31,3509,1325,3489,20,3338,2714,8.3444,58.919876,0.978117,0.298408,53.166446,27.536472,30.690536,4.287599,84.932369,49.869512,"Alto",0.780887,29652676,5677892,2729124,6043195,64820,349608,11202889,0,29652676,476924,21750,3122909,37155,33850,9321262,16638826,0,3585148,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Antonino el Alto","20104",2019,2705,18193.064325,0.022486,0.078398,NA,0.065988,0.938466,18193.064325,NA,NA,"rural",7.17,882,1189,859,23,366,2339,10.157895,49.526316,0.600375,2.926829,0.525328,21.838649,35.502121,100,95.930233,51.931563,"Alto",0.813176,49212239,6790025,27124060,4084727,129918,351500,10732009,0,49212239,0,0,1025815,12695,0,4899829,40245656,3028244,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Antonino Monte Verde","20105",2019,7678,4352.098072,0.002051,0.246179,NA,0.099515,0.999323,4352.098072,NA,NA,"rural",6.77,2586,3092,2438,148,1576,6102,12.43973,50.607522,0.917672,0.747247,0.498165,11.601993,30.14629,100,92.808851,53.187902,"Medio",0.832849,33415409,1097320,6996648,5376914,353961,174663,19415903,0,33415409,0,0,42896,25596,0,5799984,27524322,22611,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Antonio Acutla","20106",2019,249,18691.791165,0.036511,0.132496,4.73e-4,0.049214,0.998426,18691.791165,NA,NA,"rural",6.6,102,111,97,5,31,218,16.243655,67.005076,2.008032,0,0,2.811245,18.072289,100,90.721649,53.569045,"Medio",0.838817,4654256,719325,265617,678076,9930,0,2981308,0,4654256,2200,0,40479,126986,0,1323596,3153670,7325,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Antonio Huitepec","20108",2019,2936,7893.635899,0.006603,0.300798,NA,0.224555,1,7893.635899,NA,NA,"rural",7.51,660,1565,620,40,614,2321,9.98062,50.387597,1.025822,2.652989,12.486735,17.721967,29.937889,100,89.158576,51.715462,"Alto",0.809792,23175715,3055868,11176073,2955170,382714,2231737,1846483,0,23175715,0,0,79902,37762,35375,5353577,17669099,0,1527670,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Antonio Nanahuatípam","20109",2019,1232,5187.068994,0.008733,0.078727,3.44e-4,0.028477,1,5187.068994,NA,NA,"rural",9,474,499,434,40,82,1149,5.991285,36.819172,1.055195,1.866883,2.516234,8.603896,28.318584,100,84.562212,54.519645,"Medio",0.853702,6390469,933472,322732,1035139,183642,0,3849709,0,6390469,32487,0,21376,1343,600,1793188,4541475,0,65775,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Antonio Sinicahua","20110",2019,1668,7012.677458,0.016029,0.399067,NA,0.147448,0.989221,7012.677458,NA,NA,"rural",6.44,746,454,725,21,740,928,21.880998,57.197697,3.155941,4.14604,45.668317,20.235149,32.036613,100,97.890295,45.87809,"Muy alto",0.718387,11697146,577400,976056,2653300,88601,6219,7395570,0,11697146,0,0,77937,104035,3500,2744748,8640845,126081,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Antonio Tepetlapa","20111",2019,4873,4453.54094,0.006922,0.3485,NA,0.141413,0.996102,4453.54094,NA,NA,"rural",6.74,1143,2427,979,164,772,4098,22.053,51.481418,5.834885,2.193255,21.394579,20.525553,36.233185,100,94.075587,48.21638,"Muy alto",0.755001,21702105,3214000,1742858,3754308,72531,294000,12624408,0,21702105,8400,0,16170,124476,600,4971452,16496416,84591,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Baltazar Chichicápam","20112",2019,2576,6663.679348,0.018795,0.381145,NA,0.166434,1,6663.679348,NA,NA,"rural",7.07,748,1439,684,64,1124,1451,21.829326,49.834983,1.478599,0.817121,1.478599,10.77821,26.291618,100,82.823872,52.420452,"Alto",0.820831,17165638,2587047,1589895,3177881,116810,845444,8010291,0,17165638,19100,0,139550,153425,10550,6814940,10028073,0,838270,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Baltazar Loxicha","20113",2019,3169,6004.562322,0.075685,0.478695,0.003206,0.330001,0.994369,6004.562322,NA,NA,"rural",6.46,1088,1271,1074,14,505,2664,10.798548,63.430127,0.031666,0.759975,0.221659,12.096263,31.026527,100,91.214953,53.158504,"Medio",0.832388,19028458,3488716,5864612,2703351,474093,543262,5954424,0,19028458,75550,0,269856,899676,186970,6620349,10868903,107154,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Baltazar Yatzachi el Bajo","20114",2019,674,6478.603858,0.009257,0.050105,0.00194,0.016613,1,6478.603858,NA,NA,"rural",6.4,243,317,243,0,132,542,13.619403,63.619403,1.928783,0.148368,0.593472,11.721068,17.283951,100,93.415638,53.282835,"Medio",0.834335,4366579,741000,186284,507133,0,251400,2659384,0,4366579,8591,0,27913,3819,100,1664905,2661251,0,21378,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Bartolo Coyotepec","20115",2019,10391,2434.846021,0.100151,0.548035,0.020055,0.374849,0.993374,2434.846021,NA,NA,"transición_rural-urbano",10.69,5309,3205,5230,79,2808,7544,3.339731,24.467585,0.139498,0.777202,8.06098,6.865285,17.285259,100,67.143449,56.430271,"Bajo",0.88362,25300485,5475935,4513889,5479074,1882836,1791834,6156917,0,25300485,599075,42500,1770077,86731,18690,10581386,12034378,167648,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Bartolomé Ayautla","20116",2019,4131,5783.805858,5.92e-4,0.488946,NA,0.1522,1,5783.805858,NA,NA,"rural",4.79,970,2093,872,98,888,3243,34.149856,70.425072,1.016949,1.186441,5.496368,17.627119,51.815765,100,95.402299,47.712202,"Muy alto",0.747107,23892902,3490750,2393910,1548363,102310,122900,15577466,0,23892902,0,0,0,14146,0,4222634,19656122,0,657203,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Bartolomé Loxicha","20117",2019,2213,5996.512427,0.007551,0.150893,NA,0.061103,0.997787,5996.512427,NA,NA,"rural",6.18,704,972,683,21,93,2120,17.537073,61.637653,1.039313,8.133755,7.184817,11.613195,35.265701,100,89.897511,49.514608,"Alto",0.77533,13270282,1196184,1985358,2139767,0,0,7948973,0,13270282,0,200,96519,1961,1305,3339956,9800978,29363,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Bartolomé Quialana","20118",2019,2389,10973.244454,0.101273,0.146621,0.012002,0.082046,0.826314,10973.244454,NA,NA,"rural",5.17,930,1007,928,2,1278,1111,22.283508,79.316051,0.627878,1.506907,0.83717,15.864378,21.194031,100,90.860215,51.12291,"Alto",0.800514,26215081,5474596,1806939,3612409,82208,939074,14299855,0,26215081,353804,77669,691325,871074,199901,7355501,12112612,4553195,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Bartolomé Yucuañe","20119",2019,735,14974.493878,1.32e-4,0.087651,NA,0.071194,0.999867,14974.493878,NA,NA,"rural",7.64,425,210,421,4,142,593,12.211221,42.739274,0.680272,0.680272,1.632653,25.85034,33.944954,100,96.199525,52.150944,"Alto",0.816611,11006253,714200,494638,7728586,4600,37173,2027056,0,11006253,0,0,0,1450,0,1611634,9391704,1465,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Bartolomé Zoogocho","20120",2019,449,9509.289532,0.037053,0.096991,0.002937,0.049569,1,9509.289532,NA,NA,"rural",7.21,64,269,63,1,131,317,9.219858,56.382979,2.333333,0.333333,2,17.666667,19.298246,100,89.795918,53.494976,"Medio",0.837657,4269671,728433,287220,1085589,46498,412283,1684820,0,4269671,14224,0,142870,1111,0,2018095,2093371,0,24828,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Bartolo Soyaltepec","20121",2019,596,7086.36745,0.007779,0.156585,0.001108,0.083382,1,7086.36745,NA,NA,"rural",7.08,308,201,308,0,150,446,9.3361,53.319502,3.355705,1.510067,1.677852,6.543624,19.417477,100,94.480519,53.697321,"Medio",0.840825,4223475,825030,406915,999580,0,50478,1894548,0,4223475,4680,0,28176,0,0,1846826,2343793,0,46924,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Bartolo Yautepec","20122",2019,653,6793.764165,0.007147,0.137603,NA,0.073026,1,6793.764165,NA,NA,"rural",7.65,235,279,234,1,125,527,3.138075,53.34728,0.612557,0.612557,1.378254,27.258806,23.15271,100,97.008547,53.484214,"Medio",0.837488,4436328,569220,510269,1258040,34563,83977,1977448,0,4436328,9912,0,18275,2170,1351,1707530,2697090,0,2811,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Bernardo Mixtepec","20123",2019,2829,8060.438671,0.004261,0.637396,NA,0.260518,0.686543,8060.438671,NA,NA,"rural",6.92,865,1230,840,25,570,2259,11.168296,54.246011,0.353482,2.050194,9.544008,16.330859,29.11726,100,92.720764,51.942706,"Alto",0.81335,22802981,1512536,2606574,2252275,754447,841732,14835417,0,22802981,0,0,53620,12884,200,3431106,12157412,7147759,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Blas Atempa","20124",2019,19696,3848.652163,0.04692,0.434217,0.002958,0.209923,1,3848.652163,NA,NA,"transición_rural-urbano",6.21,11499,3888,11347,152,4148,15507,23.961617,60.6049,4.481336,3.437389,15.664307,42.267149,47.45863,33.402721,84.486076,47.515339,"Muy alto",0.744024,75803053,14873008,7619308,12435434,2319925,824659,37493809,0,75803053,336669,0,3146898,11285,61800,18735093,53511308,0,236910,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Carlos Yautepec","20125",2019,11662,4781.91528,0.043613,2.400393,9.1e-5,0.909276,0.992926,4781.91528,NA,NA,"transición_rural-urbano",6.55,5303,3476,5276,27,2174,9485,12.467241,60.289879,2.318766,6.4822,11.852427,27.618309,36.23978,100,93.598775,48.877044,"Alto",0.765346,55766696,2383301,9534480,8142588,141957,6288943,29275427,0,55766696,11261,0,71245,34261,2298162,12091187,40866080,394500,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Cristóbal Amatlán","20126",2019,5396,5140.31338,0.001841,0.863084,1.7e-5,0.286789,1,5140.31338,NA,NA,"rural",5.99,2218,1815,2135,83,575,4820,25.068418,58.187074,3.502595,2.983692,4.633062,25.685693,45.079594,100,96.487119,48.291955,"Muy alto",0.756185,27737131,2942433,2307532,3949653,229110,383347,17925056,0,27737131,840,0,13317,34754,2150,5279025,22407045,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Cristóbal Amoltepec","20127",2019,1252,10056.779553,0.012605,0.627043,NA,0.164463,1,10056.779553,NA,NA,"rural",6.64,359,596,352,7,284,968,17.221584,51.205511,2.797762,6.235012,5.755396,22.621902,23.096447,100,96.306818,49.887244,"Alto",0.781165,12591088,279782,1453470,1527556,96120,23955,6050267,0,12591088,0,0,44505,71387,42821,2419945,10012430,0,3159938,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Cristóbal Lachirioag","20128",2019,1342,5159.982116,0.004062,0.240769,0.001395,0.107157,1,5159.982116,NA,NA,"rural",6.49,503,602,499,4,494,848,12.682927,62.988281,0.542636,0.077519,0,5.193798,13.569938,100,84.773663,54.586011,"Medio",0.854741,6924696,1070550,1160953,837897,179326,2616,3568103,0,6924696,9658,0,15380,3087,0,2502353,4394218,0,105251,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Cristóbal Suchixtlahuaca","20129",2019,356,16799.991573,0.278046,0.220813,0.003222,0.228309,1,16799.991573,NA,NA,"rural",8.22,164,115,162,2,26,329,3.100775,42.248062,2.52809,0,0,2.808989,18.58407,100,88.888889,55.962687,"Bajo",0.876298,5980797,1182874,1498342,1783214,280617,359773,657371,0,5980797,19273,0,966700,390529,286432,2970220,1347643,0,218606,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Dionisio Ocotepec","20131",2019,11411,3517.842871,0.003211,1.182724,NA,0.668309,0.996451,3517.842871,NA,NA,"transición_rural-urbano",5.98,5185,3807,5152,33,4119,7290,18.599976,69.906586,1.617725,2.329875,4.255319,26.208897,40.071812,47.769696,89.899789,50.540081,"Alto",0.791387,40142105,2450996,12236717,7841871,414420,1386167,15811934,0,40142105,0,0,68155,60276,0,12117705,27753511,142458,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Dionisio Ocotlán","20132",2019,1380,6098.813768,0.046504,0.112184,0.00814,0.055723,1,6098.813768,NA,NA,"rural",8.58,433,685,419,14,430,949,5.273632,40.099502,0,2.074074,24.666667,8.444444,26.612904,100,70.743405,53.30748,"Medio",0.834721,8416363,1097871,660182,2227997,103805,108223,4212915,0,8416363,126955,0,262394,2043,0,2804118,5220853,0,5370,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
