mun_inegi,nom_ent,nom_mun,prop_corrup,tema,pobtot,graproes,tema_total_de_ingresos,capitulo_impuestos,concepto_impuestos_sobre_el_patrimonio,partida_generica_impuesto_predial,partida_generica_adquisicion_de_bienes_inmuebles,concepto_impuesto_sobre_la_produccion_el_consumo_y_las_transacciones,partida_generica_diversiones_y_espectaculos_publicos,concepto_accesorios,concepto_otros_impuestos,capitulo_contribuciones_de_mejoras,concepto_contribucion_de_mejoras_por_obras_publicas,capitulo_derechos,concepto_derechos_por_el_uso_goce_aprovechamiento_o_explotacion_de_bienes_de_dominio_publico,partida_generica_certificaciones_y_constancias,subpartida_generica_certificaciones_y_constancias_diversas,partida_generica_licencias_y_permisos,subpartida_generica_licencias_de_funcionamiento,partida_generica_inspecciones,subpartida_generica_sanidad,partida_generica_uso_y_suministro_de_agua_potable,partida_generica_servicios_de_desarrollo_urbano_y_obras_publicas,subpartida_generica_urbanizacion,partida_generica_diversos_derechos_por_el_uso_goce_aprovechamiento_o_explotacion_de_bienes_de_dominio_publico,concepto_derechos_por_prestacion_de_servicios,partida_generica_panteones,partida_generica_rastros,partida_generica_estacionamientos,partida_generica_seguridad_publica,partida_generica_alumbrado_publico,partida_generica_servicios_de_limpia_y_recoleccion_de_basura,partida_generica_diversos_derechos_por_prestacion_de_servicios,capitulo_productos,concepto_productos_de_tipo_corriente,partida_generica_intereses,concepto_otros_productos,capitulo_aprovechamientos,concepto_aprovechamientos_de_tipo_corriente,partida_generica_recargos,partida_generica_multas,partida_generica_donaciones_y_aprovechamientos_a_favor_del_estado,partida_generica_indemnizaciones_a_favor_del_estado,partida_generica_gastos_de_ejecucion,concepto_otros_aprovechamientos,capitulo_participaciones_federales,concepto_fondos_participables,partida_generica_fondo_general_de_participaciones,partida_generica_fondo_de_fomento_municipal,partida_generica_fondo_de_fiscalizacion,partida_generica_fondo_del_impuesto_sobre_la_renta,concepto_impuestos_participables,partida_generica_impuesto_sobre_automoviles_nuevos,partida_generica_impuesto_especial_sobre_produccion_y_servicios,partida_generica_ieps_gasolinas,concepto_otras_participaciones,partida_generica_participaciones_diversas,concepto_participaciones_estatales,capitulo_aportaciones_federales_y_estatales,concepto_aportaciones_del_ramo_general_33,partida_generica_aportaciones_a_municipios,subpartida_generica_fa_para_la_infraestructura_social_municipal,subpartida_generica_fa_para_el_fortalecimiento_de_los_municipios,concepto_recursos_federales_y_estatales_reasignados,partida_generica_recursos_federales,subpartida_generica_seguridad_publica,subpartida_generica_diversos_recursos_federales_reasignados,capitulo_financiamiento,concepto_deficit,subpartida_generica_comercio_ambulante,subpartida_generica_licencias_y_permisos_diversos,subpartida_generica_por_servicios_de_fraccionamiento,subpartida_generica_diversos_servicios_de_desarrollo_y_obras_publicas,partida_generica_mercados,concepto_otros_derechos,partida_generica_establecimientos_y_empresas,subpartida_generica_establecimientos_diversos,concepto_productos_de_tipo_capital,partida_generica_enajenacion_o_venta_de_bienes,subpartida_generica_bienes_muebles_e_inmuebles,concepto_adicionales,partida_generica_para_educacion,partida_generica_impuestos_adicionales_diversos,partida_generica_registros,subpartida_generica_registro_civil,subpartida_generica_educacion_publica,subpartida_generica_salud,subpartida_generica_comercio_nocivo,partida_generica_servicios_de_vialidad_y_transporte,subpartida_generica_control_vehicular,subpartida_generica_diversos_servicios_de_vialidad_y_de_transporte,partida_generica_reintegros,concepto_emprestitos,partida_generica_emprestitos_diversos,capitulo_otros_ingresos,concepto_otros_ingresos_extraordinarios,partida_generica_loterias_rifas_sorteos_y_juegos_permitidos,partida_generica_otros_impuestos_sobre_la_produccion_el_consumo_y_las_transacciones,partida_generica_para_obras_de_infraestructura_urbana,subpartida_generica_ecologia_e_impacto_ambiental,partida_generica_rezagos,partida_generica_recursos_estatales,subpartida_generica_diversos_recursos_estatales_reasignados,subpartida_generica_licencias_para_construccion,partida_generica_arrendamientos,partida_generica_de_instituciones_bancarias,subpartida_generica_bancos_comerciales,concepto_impuesto_sobre_los_ingresos,partida_generica_ejercicio_de_profesiones_y_honorarios,partida_generica_enajenacion_de_bienes_muebles_y_adquisicion_de_vehiculos,subpartida_generica_banos_publicos,subpartida_generica_expedicion_de_licencias_de_manejo,subpartida_generica_panteones,subpartida_generica_centros_recreativos_y_culturales,partida_generica_actividades_mercantiles,partida_generica_traslado_de_dominio_de_bienes_inmuebles,subpartida_generica_registro_publico_de_la_propiedad_y_del_comercio,partida_generica_diversos_aprovechamientos_de_tipo_corriente,subpartida_generica_registros_diversos,subpartida_generica_talleres_graficos,partida_generica_derechos_zona_federal_maritima,partida_generica_otros_impuestos_sobre_el_patrimonio,subpartida_generica_bienes_muebles,subpartida_generica_bienes_inmuebles,subpartida_generica_educacion,subpartida_generica_asistencia_social,subpartida_generica_inspecciones_diversas,subpartida_generica_mercados,subpartida_generica_obra_publica,partida_generica_explotacion_de_minas,partida_generica_otros_impuestos_sobre_ingresos,partida_generica_anuncios_publicitarios,subpartida_generica_servicios_de_grua_y_almacenaje_de_vehiculos,subpartida_generica_rastros,subpartida_generica_concesiones_para_prestar_servicios_de_transporte,partida_generica_para_fomento_al_turismo
05017,Coahuila de Zaragoza,Matamoros,3.756074792015596,ingresos,118337,9.16,5338.85021985737,478.10863540627423,0,0,0,0,0,0,478.10863540627423,0,0,300.51568562243654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7024350589365554,0,0,0.7024350589365554,61.248660532830804,0,0,0,0,0,0,61.248660532830804,2287.1043675867422,2081.198056386949,1439.3286775302072,260.00288216383996,64.3604921849019,317.5060045079999,169.48919188560026,41.65502715885157,44.87817315153531,82.95599157521339,36.41711931419281,36.41711931419281,0,2211.1704356501496,2021.8202712190075,2021.8202712190075,632.1489117983963,1389.6713594206112,189.35016443114216,189.35016443114216,0,189.35016443114216,0,0,0,0,0,0,0,300.51568562243654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05018,Coahuila de Zaragoza,Monclova,1.4416227092283431,ingresos,237951,10.86,7737.756874522122,1393.587712914429,1315.796532569344,938.4711062798817,0,34.9937265667462,2.448435326522528,0,42.79745377833869,0,0,813.1421978204195,312.302248671156,112.25158217644837,112.25158217644837,130.37450830469908,0,0,0,0,69.67615819000856,0,0,5.412277873481156,5.412277873481156,0,0,0,0,0,0,54.56963879395318,9.02103120134865,0,45.54860759260453,26.88803625878603,26.88803625878603,0,26.88803625878603,0,0,0,0,3347.1412121267954,2956.412093631682,2114.9695724669054,443.97744880381015,115.37733641631277,282.0877359446538,216.12381048888562,61.20836826250771,65.94445109762052,88.97099112875738,174.60530800622738,174.60530800622738,0,2064.4643814542205,1686.847991303787,1686.847991303787,217.03503357806787,1469.8129577257193,377.6163901504334,377.6163901504334,0,377.6163901504334,0,0,0,0,0,69.67615819000856,0,495.42767127578236,0,0,0,0,0,0,0,0,0,0,0,0,77.32269951083802,0,0,0,0,0,0,37.96369515351948,37.96369515351948,0.018884784391034793,0,0,0,0,0,0,53.05180879386106,9.02103120134865,0,0,0,0,0,0,0,0,0,32.526406455832635,377.3254262894623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05022,Coahuila de Zaragoza,Nava,0,ingresos,33129,9.27,10455.743554433478,2076.3206334633924,2076.3206334633924,1777.0685486955856,0,0,0,0,0,49.170224160354984,49.170224160354984,1397.7001759620534,1308.373881110856,9.119807206793665,9.119807206793665,70.73498584653049,0,0,0,956.0833142070231,270.29974753270596,0,0,89.3262948511973,0.6646010251702241,0,0,0,0,0,88.66169382602709,16.89189809501951,16.89189809501951,0,0,427.9013082396144,427.9013082396144,0,427.9013082396144,0,0,0,0,4226.148802692985,3911.948205952108,3048.872848290108,413.24856552673856,99.58319944916227,350.243592686099,314.20059674087673,89.45971999081937,96.38099609823273,128.35988065182465,0,0,0,2129.0851503327976,2129.0851503327976,2129.0851503327976,507.6780659475174,1621.4070843852803,0,0,0,0,132.52536148726188,132.52536148726188,0,0,0,270.29974753270596,0,0,16.89189809501951,16.89189809501951,0,0,0,0,0,0,2.1360263178027696,0,0,0,38.207711728253386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5272741182771,0,0,0,0,0,0,0,0,0,0,0,299.2520847678066,2.1360263178027696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05025,Coahuila de Zaragoza,Piedras Negras,3.2385220223646813,ingresos,176327,10.1,7975.467810449804,899.2785906452069,0,0,0,0,0,0,899.2785906452069,0,0,457.4165762023883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.25265492990985,0,0,56.25265492990985,256.4944777457875,0,0,0,0,0,0,256.4944777457875,3029.212358993723,2783.6012531269175,1991.217539056969,404.6287346014065,119.64487657525841,268.1101028932836,203.9256619625242,57.62698824751027,62.08585453344032,84.21281918157361,41.68544390428093,41.68544390428093,0,3199.579777693869,1665.3574715627508,1665.3574715627508,332.6606173597017,1332.696854203049,1534.222306131118,1534.222306131118,0,1534.222306131118,77.23337423892009,77.23337423892009,0,0,0,0,0,457.4165762023883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05027,Coahuila de Zaragoza,Ramos Arizpe,0,ingresos,122243,10.43,9345.31581131324,4063.4097231443366,3849.4536084185365,2137.602476430753,0,11.967816359049262,0,0,201.98829836675077,100.34630195193202,100.34630195193202,659.6777320408976,602.1711924047271,8.239078475634045,8.239078475634045,401.3215376444031,0,0,0,0.2629132917275262,78.4534590359846,0,0,33.90444496082858,1.2978522108617714,0,0,0,0,0,32.492066126676406,143.9438819545877,123.36095804010091,118.56805205152038,0,71.82708139689284,71.82708139689284,0,69.67774863895897,2.1493327579338732,0,0,0,2930.397573363431,2695.235858451733,1930.0510556367017,597.31928030806,119.1732173682114,48.69230513875979,190.22055503917142,55.856924711193734,60.178661532333024,74.18496879564466,44.94115987252689,44.94115987252689,0,1375.7135174611606,1313.6378634975435,1313.6378634975435,249.91827114593016,1063.7195923516133,62.07565396361705,62.07565396361705,0,62.07565396361705,0,0,0,0,0,78.4534590359846,0.11452662329039968,23.60209467534192,0.11328176868941707,0.11328176868941707,20.582923914486788,20.582923914486788,20.582923914486788,0,0,0,113.89420395697782,0,0,0,96.70619771610676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.61533992829635,4.679624219891116,0,0,0,0,0,0,0,0,0,11.967816359049262,1711.851131987784,113.89420395697782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05030,Coahuila de Zaragoza,Saltillo,3.4096389940950065,ingresos,879958,11.02,7122.650546801852,1522.938963847636,0,0,0,0,0,0,1522.938963847636,88.5342408569589,88.5342408569589,658.491980160892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.58826539877504,0,0,170.58826539877504,144.79612557221392,144.79612557221392,0,0,0,0,0,0,2818.3601274495236,2590.9396619427325,1656.3270764201873,364.6550018749514,119.04373235600019,450.91385129159386,177.89679984717378,47.93502055371205,51.6440281030445,78.31775119041723,49.52366565961732,49.52366565961732,0,1713.4296209296456,1595.5420991436542,1595.5420991436542,280.692406564924,1314.8496925787304,117.8875217859914,117.8875217859914,0,117.8875217859914,0,0,0,0,0,0,0,658.491980160892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51122258620649,5.51122258620649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.79612557221392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05035,Coahuila de Zaragoza,Torreón,2.30500633675256,ingresos,720848,11.12,7586.4688853780535,1611.777753896655,0,0,0,0,0,0,1611.777753896655,101.80204937251574,101.80204937251574,909.9229991961056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.84355042204457,0,0,38.84355042204457,226.5722946719664,0,0,0,0,0,0,226.5722946719664,2973.356831427806,2789.223574762181,1792.8291780179536,480.16339154124427,84.02053280335849,432.21047239962485,184.13325666562457,53.286677682997635,57.409718190344336,73.43686079228262,0,0,0,1724.1934063909607,1668.9055256576303,1668.9055256576303,359.87048367647714,1309.0350419811532,55.287880733330354,0,55.287880733330354,0,0,0,0,0,0,0,0,909.9229991961056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.287880733330354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06002,Colima,Colima,2.263646170442287,ingresos,157048,10.83,9438.75464936895,1813.777158266827,1736.0848365584345,1310.3811692965514,0,10.304459264118169,10.304459264118169,74.35946211872745,0,0,0,939.8605735942567,394.79192935145704,37.59822892751722,32.754612927128505,288.4831092161364,1.978705829476574,0,0,0,56.186363470718995,0,0,536.5712255384279,38.8152764112095,0,0.7074693585024842,0,454.1904328073564,41.88626507780329,0.9717818835562358,150.5033465738615,40.778858885123235,23.069773939239337,29.25972085565395,481.637379590151,395.69442318671577,0,91.0656924553284,36.92086051285789,2.5814292482052403,0,85.94295640343525,3700.746389222939,3499.5100397215847,2192.9793131931538,829.8112070745722,97.7435467609295,378.9759726929291,201.23634950135443,29.054322607290793,63.97085869076686,108.21116820329677,0,0,0,1963.5170486984196,1700.2724876401492,1700.2724876401492,397.70494272560524,1302.567544914544,263.24456105827045,263.24456105827045,263.24456105827045,0,388.7127534224943,0,30.633079455316253,11.763492584089501,56.186363470718995,0,0,1.5258190299187346,0,0,80.46476683308431,80.46476683308431,80.46476683308431,0,0,0,12.524227737084411,0,0,0,150.13445817086355,0,0,0,3.8733282314784447,388.7127534224943,0,0,0,0,0,0,4.843616000388713,0,0,0,93.97337317639055,17.709084945883895,388.7127534224943,388.7127534224943,0,0,0,0,0,0,0,0,425.7036672618831,0,261.25311273884574,12.524227737084411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06007,Colima,Manzanillo,2.258257808403865,ingresos,191031,10.11,11098.547568377078,2449.449948766454,2385.2463742413493,2006.7062445810673,0,2.912627098604871,2.912627098604871,65.39250807913612,0,0,0,1088.6127433593442,258.4323914242926,44.929425790178925,41.120812642862774,173.22476747852133,8.700244344604714,0,0,0,40.278198155592335,18.168509103807047,0,825.842466698195,16.21172262946323,17.74382241664696,1.5242768187908884,35.036986679278,676.274316229211,77.00112319697328,2.0502187278316386,213.66446953574524,138.53564672499408,113.83454520375187,27.10386616221329,136.0210550169465,91.62526602033577,0,62.0491447938835,0,0.04284897927011902,0,44.395788996610705,5252.630901710412,3353.7223043272643,1965.6814061637897,735.814032080082,85.52406006148026,566.7028060219122,190.69072672814693,25.727614881374635,57.01826672972334,107.94484511704894,1708.2178706550012,1557.7708284070309,0,1958.168449988177,1748.7504827776463,1748.7504827776463,454.76336998502404,1293.9871127926224,209.41796721053046,209.41796721053046,209.41796721053046,0,0,0,24.58662410341294,16.075126113344368,22.109689051785292,0,0,0.23632458422006777,10.553391266650902,0,48.024956648537874,48.024956648537874,48.024956648537874,0,0,0,0,0,0,0,90.01378379443526,0,0,0,29.533272247182154,0,0,0,0,0,0,0,3.80861314731615,0,0,0,33.84898912272405,14.147710254591313,0,0,0,0,0,0,0,0,0,0,378.54012966028216,0,0,0,10.553391266650902,150.44704224797036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06010,Colima,Villa de Álvarez,1.8872628934195133,ingresos,149762,11.56,6682.706301543409,1045.5755442131294,987.648451109135,733.0281882301349,0,7.681463254193517,7.681463254193517,57.68676225164756,0,0,0,561.625342607594,260.2757549548672,17.13343728301519,15.787077755174137,162.27726547368164,0,0,0,0,66.23504403649608,19.11394671766698,0,293.90845525088014,22.815984699906203,0,0.0788637000401993,4.509227564532043,252.5031245812574,0,14.00125470514429,28.40456322861215,23.824658001486156,9.708628229647585,0,184.37619227442715,70.80947972372124,0,54.96844964734258,0,0.033523772398923145,0,113.56671255070593,2387.7000158360843,2202.0652324858997,1502.0663531934074,504.48162405135764,72.87517511054806,122.64208013058679,179.53785433238724,21.267118198097233,60.95232120451694,97.31841492977306,6.096929017797322,6.096929017797322,0,1511.940553775688,1387.89070665481,1387.89070665481,202.09496777965916,1185.7957388751508,124.04984712087806,124.04984712087806,124.04984712087806,0,963.0840896078741,743.8152294404989,30.229014142841482,2.2893374425941944,36.48828738838606,10.632809930443045,0,0,14.11602977183857,5.865442009477287,4.579905227125995,4.579905227125995,4.579905227125995,0,0,0,14.63000816167424,3.908747609360344,0,0,110.93724037957875,0,0,0,15.80750630397973,219.26886016737524,0,0,0,0,0,0,1.3463595278410545,0,0,0,18.82167350866721,0,219.26886016737524,219.26886016737524,0,0,0,0,0,0,0.23372842333507937,0,254.62026287900014,1.7709980387618618,0,8.950262513552033,8.016859339026203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07027,Chiapas,Chiapa de Corzo,1.0952834162857097,ingresos,112075,8.9,7177.606040822597,396.1147871502909,334.3442846444824,240.68054302117937,0,0,0,0,61.77050250580848,0.034102037289502486,0.034102037289502486,161.53370840453925,50.80051460281496,0,0,50.80051460281496,0,0,0,0,0,0,0,96.30311641928608,5.588816989573533,0.42750436836344785,0,0,0,0,0,239.50300505002016,47.182607192918454,45.90742909810096,192.3203978571017,10.579773037116688,10.579773037116688,0,10.579773037116688,0,0,0,0,2537.286852666142,2332.844947099599,1980.8748631886174,337.55467654908887,14.415407361892509,0,63.1184738570249,13.291729871925344,16.73415388160295,33.09259010349661,141.32343170951822,141.32343170951822,0,3832.553812477198,3619.977246106876,3619.977246106876,2275.57476142015,1344.402484686726,212.576566370322,212.576566370322,0,212.576566370322,0,0,9.391040534572477,0,0,0,90.28679506134911,14.430077382438219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.409474068242474,1.275178094817489,0,0,0,0,0,0,0,0,0,0,93.66374162330305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07078,Chiapas,San Cristóbal de las Casas,3.229037331346743,ingresos,215874,9.4,6457.449217866402,531.067660211237,530.7713020479894,392.9965199839919,0,0,0,0,0.29635816324755093,6.30479720206713,6.30479720206713,150.6680586730699,32.693036487967845,5.554940752727463,5.554940752727463,27.13809573524038,0,0,0,0,0,0,0,64.810774129561,16.359120251953158,0,0,0,0,11.238876998834195,0.7373283917106018,57.307041812392335,9.242252614362027,0.28121139357241043,48.06478919803031,35.593638530737245,27.520584294687755,0,27.520584294687755,0,0,0,8.073054236049487,2289.7946181552434,2014.6916531816046,1706.5141810652328,294.5901411146491,13.587331001722609,0,57.11320492074263,11.665196359903256,16.2240086304397,29.22399993039968,217.98976005289623,217.98976005289623,0,3386.7134032816552,3216.2228776252373,3216.2228776252373,1949.048276522072,1267.174601103165,170.49052565641801,170.49052565641801,0,170.49052565641801,0,0,0,0,0,0,36.47544848706304,53.16424805554106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.13809573524038,8.961041220789616,0,0,0,0,0,0,0,0,0,0,137.7747820639975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07089,Chiapas,Tapachula,1.889726615918965,ingresos,353706,9.33,6621.5258458872795,384.7387255137893,383.29988689416183,260.94588968571014,0,1.4388386196274727,1.4388386196274727,0,0,30.18340592963373,30.18340592963373,247.30331616691535,161.23803965923858,6.508422775184098,6.508422775184098,153.58413149155317,0,1.1454853925013235,1.1454853925013235,0,0,0,0,76.26871660971267,7.340839630360494,2.212386292535015,18.720706791163305,0,0,17.03392573518795,0,29.659401020359052,0,0,29.659401020359052,39.23863526976945,39.04906868171536,0,39.04906868171536,0,0,0,0.1895665880540983,2743.82627424556,2610.330527747028,2261.024793040381,333.6979472493623,15.607787457284497,0,73.33309067719112,16.577633922125425,22.538810944794726,34.216645810270975,60.162655821340906,60.162655821340906,0,3146.576087741252,2960.192237811041,2960.192237811041,1504.5869110073638,1455.6053268036771,186.38384993021128,186.38384993021128,0,186.38384993021128,0,0,0,139.10728209077345,0,0,30.9608581604659,9.796559897964094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.476849400779708,0,0,0,0,0,0,0,0,0,0,0,120.27230832170189,0,0,0,0,0,2.0816888867497716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07101,Chiapas,Tuxtla Gutiérrez,1.1527510431559502,ingresos,604147,11.04,7982.037589599347,968.0963363102568,949.7694104913868,648.0553539255208,0,2.2058127778713916,0,15.455420679464414,0.6656923615341741,0,0,185.31328986765868,80.75889836550053,27.61328403478982,27.61328403478982,53.1456143307107,0,0,0,0,0,0,0,92.78266082515651,14.674269919247172,0,14.829168232899972,0,0,32.724837651816614,0,116.62674175945249,116.62674175945249,55.00205770651596,0,105.97019404010422,105.97019404010422,0,105.71580642652529,0,0,0.2543876135789187,0,4607.959785609664,3912.9312531594705,3511.138582483247,387.33605749912505,14.45661317709886,0,88.46492177474757,23.968155776484465,35.61487187131395,28.88189412694915,606.5636106754462,606.5636106754462,0,1998.0712420122102,1860.544313600954,1860.544313600954,512.299375234935,1348.244938366019,137.52692841125614,137.52692841125614,0,137.52692841125614,0,0,0,53.1456143307107,0,0,30.554385021192758,11.771730677001646,58.558221752712285,58.558221752712285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2058127778713916,0,0,0,0,0,0,0,3.0664623002242415,0,0,0,0,0,0,0,0,0,0,298.9144674590727,0,0,0,0,0,2.799589106793348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08017,Chihuahua,Cuauhtémoc,0,ingresos,180638,9.4,7663.02603351702,1234.6661677665147,1223.878030251491,935.6323446039413,0,10.788137515023697,10.788137515023697,0,0,1.7859604961788784,1.7859604961788784,903.5107150146268,274.5259087919813,21.87144250175749,21.87144250175749,208.97940903009274,0,0,0,0,43.67505726013108,0,0,628.9848062226455,4.242805633036261,2.8147493026736514,0,0,535.414914846815,17.264825271560422,64.99379776402023,96.69633988706715,59.39658026623126,57.060820463977144,12.354752023947208,282.9661314828673,204.57475565231195,21.02143002925369,167.4212191305531,16.012109667324307,0,0,78.39137583055536,3164.6021271288296,2433.361679932875,1840.965723291834,365.3840283919541,109.99320815474975,117.01872009433748,172.4993990520897,41.68615778851169,55.03034220014967,75.78289906342835,99.3076853300678,99.3076853300678,459.43336281379686,1941.9561761571083,1765.11137945892,1765.11137945892,400.26505204435676,1364.8463274145633,176.84479669818808,176.84479669818808,0,176.84479669818808,36.842415583826565,0,5.041465405809919,0,0,43.67505726013108,4.253713404539991,0,0,0,24.945007596888676,24.945007596888676,24.945007596888676,0,0,0,0,0,0,0,0,0,0,0,0.11999682518085131,36.842415583826565,36.842415583826565,0,0,0,0,0,0,0,0,0,203.93794362428284,2.3357598022541217,0,0,0,0,0,0,0,0,0,0,288.2456856475497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08019,Chihuahua,Chihuahua,2.0674481358617616,ingresos,937674,11.42,7770.258692634329,2408.4139433284336,2195.0996223256575,1550.0255471174262,0,8.939553731830802,8.939553731830802,117.5000244977952,0,26.258429283031195,26.258429283031195,699.7970296423322,250.14615180467092,16.271956148946593,16.271956148946593,233.8733341499265,0,0,0,0,8.615057978115303e-4,0,0,428.9105810060428,5.479999591703414,0.8673791442103544,0,11.281485791278785,360.69655397680873,46.33709782786216,3.9061101584190756,130.47841335946433,53.25742487342806,49.634852196635634,0,61.13471950024498,3.01848562796015,0,1.7793544830965213,0,1.2391311448636289,0,58.11623387228483,2556.572246039523,2049.4888882083947,1493.3905316021558,290.97759268332516,88.61741180793729,176.5033521149763,143.54644986117916,32.41022374652948,40.16496406990038,70.97126204474931,208.58986607871958,208.58986607871958,154.9470418912298,1618.1281642985464,1468.297648211661,1468.297648211661,187.6188449289564,1280.6788032827046,149.83051608688552,140.78440307039034,76.67194798301486,29.684590886820185,269.47574718275354,0,0,42.281557243181446,0,8.615057978115303e-4,0.34195451576024827,20.740296831618487,0,0,77.22098848603626,77.22098848603626,0,86.87474277315042,86.87474277315042,0,0,0,0,0,0,0,0,0,0,269.47574718275354,269.47574718275354,0,0,0,0,0,0,0,9.046113016495182,9.046113016495182,191.59177690674505,3.622572676792422,0,0,0,0,0,0,0,0,0,0,645.0740752082313,0,0,0,0,0,0,0.008165931732810714,77.21282255430344,34.4276069737057,2.5722684958353747e-4,0,0,0,0,0,0,0,0,0,0
08021,Chihuahua,Delicias,0,ingresos,150506,10.2,8353.64862261349,1183.3238831730062,1133.6391902920675,1133.6391902920675,0,1.2057182612418553,1.2057182612418553,48.47897461969683,0,49.148722957333796,49.148722957333796,774.9330372074977,158.076783110124,0,0,68.29955982500033,0,0,0,0,89.7772232851237,81.35302302556761,0,616.8562540973737,0,0,0,0,0,0,588.1893287665735,57.65772045542727,57.65772045542727,55.46152816986206,0,192.1004910158811,141.03073197490065,0,141.03073197490065,0,0,0,51.06975904098043,3490.172190037863,2628.1863987263023,2031.4134969160991,403.8980238952143,121.4117442436081,71.4631336713806,179.28369211832546,46.117469194439614,61.00433485410005,72.1618880697858,195.1586636875694,195.1586636875694,487.5434355056661,2390.713297566327,1737.7816785518376,1737.7816785518376,322.66416921986007,1415.1175093319775,652.9316190144897,652.9316190144897,0,652.9316190144897,215.59928020015252,215.59928020015252,68.29955982500033,0,8.424200259556079,0,28.666925330800208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1961922855652034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08032,Chihuahua,Hidalgo del Parral,5.6729813110323555,ingresos,116662,10.34,8800.760247671193,844.8995535304169,727.198045087916,429.4981534899958,0,4.899094199570066,4.899094199570066,112.8024142429309,0,0.09737813952633803,0.09737813952633803,630.4671210979844,270.11845223877856,0,0,243.6818307090231,0,0,0,0,26.114299887923274,0,0,360.34866885920593,3.0324838774872767,126.93923971558235,8.207397063957227,0,194.32493064104213,7.617377404596983,8.391202895621658,27.444044316240102,19.743528028368274,19.704944237235196,0,808.1198669777867,406.5756701637055,48.59057085637643,124.12416631451302,9.22163632020872,0,0,401.54419681408126,4653.521983574329,3587.0875300861703,2804.3790581880316,559.7872930714535,167.80059529277747,55.120583533907805,222.7919782460911,64.14393591416025,85.6045528873537,73.04348944457713,262.32895437926027,262.32895437926027,581.3135208628071,1836.210300034909,1834.8513054182667,1834.8513054182667,397.3486137395043,1437.5026916787624,1.3589946166424753,1.3589946166424753,0,1.3589946166424753,0,0,23.91792676428978,73.33428261708343,26.114299887923274,0,11.836037260918294,0,0,0,7.700516287871828,7.700516287871828,0,0,0,0,0,0,0,0,0,0.3223216418321789,0,0.3223216418321789,19.696896760798868,0,0,0,0,0,0,0,0,0,0,0,146.42962132764987,0.03858379113307733,0,0,0,0,0,0,0,0,0,0,297.69989159792016,0,204.94239991180848,0,0,0,0,0,7.700516287871828,0,0,0,0,0,0,0,0,0,0,0,0
